city_key,geo_name,province,lon,lat,level,treat,post,treat_post,year,pm25,gdp,population,secondary_pct,tertiary_pct,fiscal_revenue,loan,wage,primary_teacher_per_10k,higher_teacher_per_10k,primary_student_per_10k,higher_student_per_10k,primary_school_count,higher_school_count,gdp_pc,ln_pm25,ln_gdp_pc,ln_fiscal,ln_pop,rel_year
湘西土家族苗族自治,湘西土家族苗族自治州,湖南,109.731854,28.694703,city,0,1,0,2014,56.60000228881836,,,,,,,,,,,,,,,4.0360090256476235,,,,0
湛江,湛江市,广东,110.109828,21.047893,city,0,1,0,2014,31.899999618530273,2258.9897,8.19,39.58,41.41,114.4168,1353.0494,45453.12,84.3382,4.8816,1331.2576,93.3431,1151.0,3.0,275.8229181929182,3.4626059978325,5.6197590590530115,4.739847921310683,2.102913897864978,0
滁州,滁州市,安徽,118.107896,32.543514,city,1,1,1,2014,67.70000457763672,1214.4,4.496,53.62,28.75,123.6295,1037.8523,50795.4,68.423,5.0512,1015.5694,103.532,685.0,4.0,270.1067615658363,4.215086247534722,5.598817294049976,4.817289189684846,1.50318811259139,0
滨州,滨州市,山东,117.847293,37.542609,city,0,1,0,2014,83.0,2276.706,3.867,50.3,40.43,187.1456,1831.4325,48475.47,84.3212,7.2071,1138.6087,127.8691,553.0,3.0,588.7525213343678,4.418840607796598,6.378005927842676,5.231886923521028,1.35247901262516,0
漯河,漯河市,河南,113.905678,33.65448,city,0,1,0,2014,89.20000457763672,941.1601,2.667,63.71,24.7,62.8639,420.1775,38714.92,77.1429,6.7942,1239.2201,96.1605,605.0,3.0,352.89092613423327,4.49088109090476,5.866159018064552,4.140972072079283,0.9809542451998772,0
漳州,漳州市,福建,117.458578,24.330766,city,0,1,0,2014,37.900001525878906,2506.3612,4.974,49.77,36.24,168.9911,1569.3169,52038.64,80.4041,7.5854,1181.343,139.7768,1091.0,7.0,503.8924809006835,3.634951152349037,6.222362913766695,5.12984605081445,1.604224345381213,0
潍坊,潍坊市,山东,119.077723,36.554349,city,0,1,0,2014,73.70000457763672,4786.0,8.883,50.81,39.66,430.1789,4450.4609,51231.3,87.5256,9.2503,1161.7697,158.2697,1147.0,14.0,538.7819430372623,4.300002861307049,6.289310930680755,6.064201168675884,2.1841393377875638,0
潜江,潜江市,湖北,112.762642,30.336071,city,0,1,0,2014,76.5999984741211,,,,,,,,,,,,,,,4.338597056826456,,,,0
潮州,潮州市,广东,116.790217,23.783155,city,0,1,0,2014,37.5,850.2208,2.688,54.83,38.02,41.2647,357.206,43097.91,80.3757,2.9576,1283.8542,64.0253,779.0,1.0,316.30238095238093,3.624340932976365,5.756698657796332,3.7200074129346143,0.9887974226609032,0
澄迈县,澄迈县,海南,109.990417,19.700201,city,0,1,0,2014,24.600000381469727,,,,,,,,,,,,,,,3.2027464584452163,,,,0
濮阳,濮阳市,河南,115.287416,35.809288,city,0,1,0,2014,96.80000305175781,1253.6056,4.245,57.89,29.7,70.4,461.3586,41746.92,88.2261,1.5124,1456.7727,19.1048,1376.0,1.0,295.3134511189635,4.572647025808955,5.688037338403175,4.254193263163997,1.4457418197633107,0
烟台,烟台市,山东,120.804685,37.241819,city,0,1,0,2014,57.10000228881836,6002.0788,6.534,52.98,39.91,490.1646,4026.4603,52809.71,73.6058,13.6272,873.8904,265.0643,575.0,10.0,918.5917967554332,4.044804156746348,6.822841841692265,6.194741253064077,1.8770193131788784,0
焦作,焦作市,河南,113.137719,35.114644,city,0,1,0,2014,87.5999984741211,1844.3139,3.696,61.8,30.78,105.5746,853.9799,39916.51,82.684,16.0823,1271.3745,253.8528,788.0,7.0,499.0026785714286,4.472780980523637,6.212611463615726,4.659417812037078,1.3072511537794378,0
牡丹江,牡丹江市,黑龙江,129.895544,44.607512,city,0,1,0,2014,43.29999923706055,1264.0168,2.64,37.19,46.68,88.1443,600.36,42278.83,66.8674,11.2424,734.4697,182.1629,422.0,7.0,478.79424242424244,3.768152617388595,6.171270948599492,4.478975244246079,0.9707789171582248,0
玉林,玉林市,广西壮族自治区,110.187226,22.440758,city,0,1,0,2014,39.29999923706055,1341.7462,7.08,44.1,37.36,88.8126,747.8692,41303.55,72.0763,1.2119,1409.0395,24.6017,1765.0,1.0,189.51217514124295,3.6712244994619976,5.244453271225071,4.486528531824314,1.9572739077056285,0
玉树藏族自治,玉树藏族自治州,青海,94.307972,34.231012,city,0,1,0,2014,40.29999923706055,,,,,,,,,,,,,,,3.696351450021137,,,,0
玉溪,玉溪市,云南,102.204123,24.138434,city,0,1,0,2014,30.600000381469727,1184.7251,2.16,59.63,30.0,113.5897,777.1682,46213.24,92.7824,3.7593,1352.7778,85.3796,648.0,2.0,548.4838425925926,3.421000021424666,6.3071578218385485,4.732592833162283,0.7701082216960737,0
珠海,珠海市,广东,113.337286,22.160135,city,1,1,1,2014,35.60000228881836,1867.2129,1.102,50.27,47.37,224.3064,2426.24,62579.63,117.8494,49.9093,2097.0962,1197.8221,182.0,10.0,1694.3855716878402,3.572345702150633,7.435075459518063,5.413012974333543,0.09712671073072282,0
琼中黎族苗族自治县,琼中黎族苗族自治县,海南,109.854584,19.033919,city,0,1,0,2014,22.100000381469727,,,,,,,,,,,,,,,3.0955776257847805,,,,0
琼海,琼海市,海南,110.421962,19.210377,city,0,1,0,2014,20.600000381469727,,,,,,,,,,,,,,,3.025291094313483,,,,0
甘南藏族自治,甘南藏族自治州,甘肃,102.766903,34.325574,city,0,1,0,2014,38.29999923706055,,,,,,,,,,,,,,,3.6454498762665097,,,,0
甘孜藏族自治,甘孜藏族自治州,四川,99.98712,30.97906,city,0,1,0,2014,37.5,,,,,,,,,,,,,,,3.624340932976365,,,,0
白城,白城市,吉林,123.019642,45.354625,city,0,1,0,2014,43.29999923706055,686.1811,1.978,46.47,36.82,41.3952,444.298,32129.86,86.8706,5.5005,841.7594,99.3478,562.0,3.0,346.9065217391304,3.768152617388595,5.849055353854132,3.7231649320804867,0.6820862332005203,0
白山,白山市,吉林,127.290795,42.074968,city,0,1,0,2014,41.10000228881836,675.2889,1.263,59.08,32.05,44.2513,394.0886,39339.91,89.137,1.9952,737.9256,9.1053,302.0,1.0,534.6705463182899,3.7160081771911986,6.281650755938302,3.7898847495534715,0.233489843368354,0
白沙黎族自治县,白沙黎族自治县,海南,109.351743,19.20989,city,0,1,0,2014,26.200000762939453,,,,,,,,,,,,,,,3.2657594398868772,,,,0
白银,白银市,甘肃,104.622687,36.618375,city,0,1,0,2014,50.400001525878906,447.6423,1.779,50.4,36.97,25.9975,407.3075,46604.53,124.2496,0.9162,1306.3519,14.8454,842.0,1.0,251.62580101180438,3.9199912053526975,5.5279430673102965,3.2580003795522505,0.5760514086836981,0
百色,百色市,广西壮族自治区,106.289767,23.986179,city,0,1,0,2014,44.10000228881836,917.9154,4.12,53.38,29.33,70.9103,673.3287,40986.36,65.6359,3.8131,1316.0194,67.1068,1466.0,6.0,222.795,3.786459834353442,5.406252066149606,4.261415698021946,1.415853163361435,0
益阳,益阳市,湖南,111.958046,28.573867,city,0,1,0,2014,66.30000305175781,1253.1471,4.832,44.03,37.48,59.4362,549.2274,42552.13,61.4342,3.7645,848.9238,65.3311,680.0,4.0,259.34335678807946,4.194189943221345,5.558152885617134,4.084903468352435,1.5752604606325138,0
盐城,盐城市,江苏,120.19868,33.516581,city,1,1,1,2014,52.70000076293945,3835.62,8.285,46.47,40.77,418.0231,2567.984,48140.8,63.1092,3.6488,842.0036,67.6886,591.0,5.0,462.9595654797827,3.964615470024346,6.137639718695467,6.035536694155699,2.1144466508785262,0
盘锦,盘锦市,辽宁,121.999309,41.06851,city,0,1,0,2014,58.60000228881836,1303.9536,1.292,56.7,34.51,151.1776,799.7416,39907.28,84.9458,3.8003,1075.0774,54.613,125.0,2.0,1009.2520123839009,4.0707347356413,6.916964753671019,5.018455304622264,0.25619140536041013,0
眉山,眉山市,四川,103.754827,29.924767,city,0,1,0,2014,66.5,944.8913,3.53,56.59,27.6,75.1991,626.5205,41155.58,56.7025,3.5156,602.5496,65.8952,426.0,2.0,267.6745892351275,4.197201947661808,5.589772023477461,4.32013926279907,1.2612978709452054,0
石嘴山,石嘴山市,宁夏回族自治区,106.517117,39.007544,city,0,1,0,2014,49.29999923706055,467.2622,0.765,64.98,29.9,34.4611,418.6253,48807.14,87.268,4.7059,1291.5033,101.9869,103.0,1.0,610.8002614379085,3.897924065573199,6.414770001369776,3.539831151658222,-0.2678794451556012,0
石家庄,石家庄市,河北,114.444982,38.133034,city,1,1,1,2014,128.10000610351562,5170.2653,10.249,46.76,43.81,343.4745,5098.9204,48272.09,72.7105,22.7749,1095.9118,383.9975,1677.0,48.0,504.4653429602888,4.852811256549179,6.223499141616929,5.83911287309893,2.327180139849426,0
石河子,石河子市,新疆维吾尔自治区,86.038213,44.306831,city,0,1,0,2014,59.0,,,,,,,,,,,,,,,4.07753744390572,,,,0
神农架林区,神农架林区,湖北,110.480761,31.589684,city,0,1,0,2014,41.70000076293945,,,,,,,,,,,,,,,3.7305011471006657,,,,0
福州,福州市,福建,119.200519,26.047886,city,0,1,0,2014,36.400001525878906,5169.1647,6.749,45.5,46.45,510.8707,9766.8509,58838.06,74.7963,29.0991,1181.5084,475.3949,1226.0,32.0,765.9156467624834,3.594568816562444,6.641072041956754,6.236116524917284,1.9093943457612694,0
秦皇岛,秦皇岛市,河北,119.193332,40.088346,city,1,1,1,2014,64.30000305175781,1200.0219,2.951,37.44,48.01,113.6584,1515.2243,52497.76,89.1867,24.6967,1070.8234,525.3135,597.0,13.0,406.64923754659435,4.1635596787048135,6.00795098964876,4.733197458697924,1.0821440959608024,0
红河哈尼族彝族自治,红河哈尼族彝族自治州,云南,103.037257,23.440306,city,0,1,0,2014,31.30000114440918,,,,,,,,,,,,,,,3.4436181341087004,,,,0
绍兴,绍兴市,浙江,120.640933,29.732893,city,1,1,1,2014,47.400001525878906,4265.8839,4.43,51.89,43.56,317.2705,5823.3946,54764.22,76.6749,8.8307,1206.9977,181.3725,539.0,9.0,962.9534762979685,3.8586222608925684,6.870005099414038,5.759754722316155,1.4883995840570443,0
绥化,绥化市,黑龙江,126.658429,46.904079,city,0,1,0,2014,52.29999923706055,1190.2452,5.532,26.8,33.35,61.5412,684.85,33575.68,70.0307,0.949,728.4888,18.2664,523.0,1.0,215.15639913232104,3.9569963564831245,5.371365201497759,4.119706869216295,1.7105494138025117,0
绵阳,绵阳市,四川,104.704392,31.850919,city,0,1,0,2014,62.60000228881836,1579.891,5.488,50.97,33.35,101.7482,1398.5038,52164.25,64.805,13.125,912.3542,217.3123,649.0,10.0,287.8810131195335,4.136765314668645,5.6625472458759205,4.622501133748536,1.7025638904235842,0
聊城,聊城市,山东,115.887682,36.460117,city,0,1,0,2014,95.9000015258789,2516.4,6.121,51.86,36.05,156.1944,1674.22,42237.1,74.6643,3.2478,1220.0621,68.6015,963.0,3.0,411.10929586668846,4.563305997800539,6.018859105826942,5.051101385290435,1.8117254818689328,0
肇庆,肇庆市,广东,112.210411,23.536359,city,1,1,1,2014,42.900001525878906,1845.0647,4.337,50.01,35.24,139.1326,1172.5091,49050.79,87.6274,6.4584,1380.4473,174.7982,393.0,5.0,425.4241872261932,3.7588718615022434,6.053086758757217,4.935427435237574,1.467182864853229,0
胡杨河,胡杨河市,新疆维吾尔自治区,84.786397,44.84257,city,0,1,0,2014,45.900001525878906,,,,,,,,,,,,,,,3.826465150310048,,,,0
自贡,自贡市,四川,104.685446,29.28421,city,0,1,0,2014,68.70000457763672,1073.4046,3.3,59.27,29.39,42.4059,520.8133,50534.64,50.0,5.9545,886.6667,133.3667,308.0,3.0,325.27412121212126,4.229749265860568,5.784668276709221,3.747287503500714,1.1939224684724346,0
舟山,舟山市,浙江,122.146805,30.056563,city,1,1,1,2014,34.10000228881836,1015.2567,0.975,41.89,48.17,101.0203,1416.029,68967.25,67.8564,11.2205,827.6923,233.1385,101.0,4.0,1041.288923076923,3.5292974514102418,6.948214573888685,4.615321486744466,-0.025317807984289897,0
芜湖,芜湖市,安徽,118.13997,31.160935,city,1,1,1,2014,64.70000457763672,2309.5488,3.845,63.91,30.98,233.5357,2167.1404,54522.23,62.8791,17.277,899.6099,328.8817,623.0,8.0,600.6628868660598,4.1697612722585795,6.398033856804559,5.453334956214637,1.3467736029576074,0
苏州,苏州市,江苏,120.660806,31.382865,city,1,1,1,2014,63.10000228881836,13760.89,6.611,50.09,48.43,1443.8174,17247.9352,66956.28,88.2196,17.1169,1340.0393,316.8643,659.0,21.0,2081.514143094842,4.144720805820041,7.640850861276776,7.275045857163124,1.888734928351441,0
茂名,茂名市,广东,110.958736,22.008884,city,0,1,0,2014,36.20000076293945,2349.0313,7.724,41.5,43.0,100.3741,748.9352,48095.23,90.0324,1.7569,1415.3288,43.5008,2014.0,2.0,304.12109010875196,3.5890591399074006,5.717425944822942,4.608904205850638,2.044332364566268,0
荆州,荆州市,湖北,112.574526,29.995051,city,0,1,0,2014,75.5,1480.49,6.585,44.55,32.01,88.1683,954.5016,41742.23,54.2187,6.8322,805.9226,169.8238,636.0,8.0,224.82763857251328,4.324132656254979,5.41533405784875,4.479247487978498,1.8847943351952443,0
荆门,荆门市,湖北,112.614753,31.06948,city,0,1,0,2014,77.20000457763672,1310.59,3.003,53.91,30.98,69.8227,653.254,35967.62,62.0679,2.8505,757.9088,67.962,344.0,1.0,436.4269064269064,4.346399516326541,6.078620907482007,4.245959171797137,1.0996117890011932,0
莆田,莆田市,福建,118.894712,25.445304,city,0,1,0,2014,33.29999923706055,1502.0721,3.412,57.7,34.98,110.2982,1315.3225,50931.45,82.0193,2.3183,1159.4373,60.5041,638.0,2.0,440.2321512309496,3.505557374075303,6.087302204205672,4.703187606996652,1.2272986296294326,0
菏泽,菏泽市,山东,115.698213,35.152257,city,0,1,0,2014,91.0,2222.19,9.906,53.58,34.69,161.9658,1447.0448,39416.86,78.834,1.9392,1371.492,36.8665,1998.0,4.0,224.32768019382192,4.51085950651685,5.4131078409287365,5.087385201834185,2.293140634166046,0
萍乡,萍乡市,江西,113.908082,27.509931,city,0,1,0,2014,51.70000076293945,864.9524,1.982,58.96,34.28,94.1966,451.7111,43352.0,78.8547,4.672,1235.116,56.7709,490.0,3.0,436.40383451059535,3.9454577962714326,6.078568040608204,4.545384087512676,0.6841064359077962,0
营口,营口市,辽宁,122.456202,40.391795,city,0,1,0,2014,57.20000076293945,1546.0811,2.333,50.25,42.6,160.3585,1511.3662,42198.7,66.4552,4.5692,886.4123,95.3622,265.0,3.0,662.7008572653236,4.046553911723854,6.496323692688219,5.077411933776953,0.847154993039293,0
葫芦岛,葫芦岛市,辽宁,120.21031,40.620597,city,0,1,0,2014,56.79999923706055,721.5505,2.807,44.3,42.53,81.6,804.9,42282.78,76.7581,1.7599,964.0185,30.9939,677.0,1.0,257.05397221232636,4.039536312295073,5.549286071454772,4.401829261970061,1.0321162973797453,0
蚌埠,蚌埠市,安徽,117.330324,33.107951,city,1,1,1,2014,72.5999984741211,1151.1949,3.711,51.9,32.6,105.3415,662.6216,45369.46,66.346,8.0975,1081.1102,164.4651,854.0,5.0,310.21150633252495,4.284964900813135,5.737254343325051,4.657207453558949,1.3113013820784605,0
衡水,衡水市,河北,115.828761,37.7648,city,1,1,1,2014,99.20000457763672,1149.1345,4.526,47.86,37.65,148.609,1073.5728,,83.4578,1.6151,1245.4706,55.5833,1051.0,2.0,253.89626601855943,4.597138060436357,5.536925782098196,5.001318695725565,1.5098385472113456,0
衡阳,衡阳市,湖南,112.579689,26.792402,city,0,1,0,2014,66.30000305175781,2396.5488,7.915,46.73,38.28,173.4785,955.5451,40341.63,66.9678,7.5704,1219.5831,132.988,1988.0,9.0,302.78569804169297,4.194189943221345,5.713025288088804,5.156053672399925,2.0687596933329755,0
衢州,衢州市,浙江,118.679569,28.932446,city,1,1,1,2014,51.400001525878906,1115.0977,2.557,50.12,42.47,80.3239,1454.462,65076.13,66.4099,2.3426,997.2624,53.4376,295.0,2.0,436.0960891669926,3.939638202147479,6.077862607064857,4.386067210541518,0.9388346963090496,0
襄阳,襄阳市,湖北,111.944787,31.930988,city,0,1,0,2014,76.5,3129.26,5.955,57.67,29.5,249.2343,1507.5993,43470.05,66.8749,4.2955,938.707,88.2603,696.0,5.0,525.4844668345928,4.33729074083249,6.264320631049674,5.518393417891159,1.7842312028072635,0
西双版纳傣族自治,西双版纳傣族自治州,云南,100.94391,21.930146,city,0,1,0,2014,42.0,,,,,,,,,,,,,,,3.7376696182833684,,,,0
西宁,西宁市,青海,101.438463,36.827772,city,0,1,0,2014,47.10000228881836,1065.7811,2.026,49.79,46.7,83.8821,3328.219,54914.08,68.85,19.156,1342.0533,331.9694,310.0,10.0,526.0518756169793,3.8522730496172404,6.265399830720765,4.429412241485709,0.7060634058264915,0
西安,西安市,陕西,108.797426,34.10671,city,0,1,0,2014,72.0,5492.64,8.153,39.96,56.14,583.7888,11576.296,54097.65,74.8314,57.3605,1181.8962,939.989,1678.0,63.0,673.6955721820189,4.276666119016055,6.512778335556741,6.369539273583708,2.0983859576807737,0
许昌,许昌市,河南,113.715606,34.071457,city,0,1,0,2014,89.70000457763672,2087.2312,4.998,60.76,30.39,125.2246,1166.2012,41474.4,81.4346,4.1957,1251.7007,69.3217,1247.0,4.0,417.6132853141257,4.496470820097488,6.034555849554071,4.830108924988229,1.6090378324127608,0
贵港,贵港市,广西壮族自治区,110.00316,23.307229,city,0,1,0,2014,49.5,805.3951,5.432,40.42,39.62,36.4513,546.9159,41303.63,72.3877,,1464.2857,,1365.0,,148.26861192930778,3.901972669574645,4.999025574209003,3.5959771231136,1.692307390256395,0
贵阳,贵阳市,贵州,106.711127,26.84011,city,0,1,0,2014,42.10000228881836,2497.2691,3.829,39.11,56.57,331.5962,6560.5063,59330.47,90.4779,43.3403,1493.0791,938.4121,864.0,29.0,652.1987725254635,3.740047795054566,6.4803493813011075,5.803917963605611,1.3426036724951576,0
贺州,贺州市,广西壮族自治区,111.366008,24.358064,city,0,1,0,2014,48.70000076293945,448.3807,2.381,42.83,35.32,40.6049,279.0032,43134.54,69.118,2.3058,1219.6556,42.205,799.0,,188.31612767744647,3.8856790457546517,5.238122080840098,3.703888748980449,0.8675205675047256,0
资阳,资阳市,四川,105.118328,30.098408,city,0,1,0,2014,63.60000228881836,1195.602,5.073,55.99,23.78,55.4619,642.0804,41944.94,51.7209,0.7569,983.2446,4.5377,572.0,1.0,235.67947959787108,4.152613506333786,5.462472744624098,4.01569629852616,1.623932358584553,0
赣州,赣州市,江西,115.279217,25.710043,city,0,1,0,2014,42.10000228881836,1843.5921,9.542,45.75,38.92,225.3118,1923.9812,45112.52,78.318,5.7975,1564.1375,91.6307,2497.0,8.0,193.2081429469713,3.740047795054566,5.263768068648877,5.4174852206783255,2.255703107093915,0
赤峰,赤峰市,内蒙古自治区,118.878285,43.239277,city,0,1,0,2014,41.10000228881836,1778.3716,4.658,48.34,36.23,98.0258,1048.0711,54378.79,83.5723,3.86,1006.4405,42.3143,652.0,4.0,381.78866466294545,3.7160081771911986,5.944867221649619,4.5852307093284645,1.5385861714621494,0
辽源,辽源市,吉林,125.311392,42.814462,city,0,1,0,2014,50.400001525878906,690.3093,1.218,58.45,33.0,26.8211,324.1034,39476.01,81.1658,2.6929,802.9557,49.9672,383.0,1.0,566.7564039408867,3.9199912053526975,6.339929588734275,3.2891888911810057,0.19721016928770527,0
辽阳,辽阳市,辽宁,123.251133,41.184819,city,0,1,0,2014,62.5,1014.6163,1.799,58.07,35.35,114.8,911.5441,46444.44,64.4747,6.1923,822.6793,96.0589,280.0,3.0,563.9890494719289,4.135166556742356,6.3350348354796555,4.743191483885466,0.5872309549683961,0
达州,达州市,四川,107.650611,31.367469,city,0,1,0,2014,60.20000076293945,1347.8324,6.881,52.35,27.06,72.412,801.7122,43388.09,62.6246,1.7832,1072.9545,32.2773,1985.0,2.0,195.87740154047376,4.097672364988188,5.277488961177789,4.282372031513697,1.9287639902203428,0
运城,运城市,山西,111.070718,35.188073,city,0,1,0,2014,79.30000305175781,1201.7177,5.252,41.34,42.25,52.7871,895.3,37350.52,102.6561,3.9699,1118.4311,81.7098,1179.0,7.0,228.8114432597106,4.373238167124507,5.432898272501959,3.9662668426798486,1.6586089564405497,0
连云港,连云港市,江苏,119.144784,34.536075,city,1,1,1,2014,66.4000015258789,1965.89,5.265,45.26,41.42,261.7723,1549.3353,52614.12,79.3086,3.6391,1157.6448,72.4008,622.0,3.0,373.3884140550808,4.195697079462492,5.92261920238596,5.567475041919207,1.6610811455859387,0
迪庆藏族自治,迪庆藏族自治州,云南,99.440026,27.956929,city,0,1,0,2014,20.0,,,,,,,,,,,,,,,2.995732273553991,,,,0
通化,通化市,吉林,125.955377,41.964388,city,0,1,0,2014,45.20000076293945,1008.4958,2.222,52.95,38.29,83.719,580.4153,39354.0,77.5428,3.5149,794.7795,55.8866,383.0,1.0,453.86849684968496,3.8110971037173766,6.117807501567264,4.4274659529293,0.7984076912174383,0
通辽,通辽市,内蒙古自治区,121.569548,43.834485,city,0,1,0,2014,44.70000076293945,1886.8,3.194,56.47,29.35,113.0563,735.8748,46981.64,88.5535,5.288,1071.3838,139.69,633.0,3.0,590.7326236693801,3.7999735186875196,6.381363501617286,4.727885924725436,1.1612740497928207,0
遂宁,遂宁市,四川,105.475016,30.630107,city,0,1,0,2014,64.9000015258789,809.554,3.804,55.5,27.3,39.6957,615.011,43667.29,63.1651,1.6693,792.8496,36.8349,383.0,1.0,212.81650893796004,4.172847647221276,5.360430334054025,3.68124286948437,1.3360531446831438,0
遵义,遵义市,贵州,107.089441,28.168743,city,0,1,0,2014,46.79999923706055,1874.36,7.87,45.92,39.81,159.6526,1527.7415,57154.97,79.4422,3.817,1349.5553,85.1944,1817.0,6.0,238.1651842439644,3.8458831866214758,5.472964484374384,5.073000204652986,2.063058062429312,0
邢台,邢台市,河北,114.822676,37.213788,city,1,1,1,2014,114.30000305175781,1646.9408,7.729,47.36,36.04,95.706,1548.0846,41194.73,75.6514,3.2087,1199.7671,60.4166,1669.0,4.0,213.08588433173762,4.738826597500308,5.3616952972660386,4.561280992418366,2.044979488124734,0
那曲,那曲市,西藏自治区,89.24948,32.783399,city,0,1,0,2014,40.20000076293945,,,,,,,,,,,,,,,3.6938670146035686,,,,0
邯郸,邯郸市,河北,114.548854,36.553496,city,1,1,1,2014,109.9000015258789,3080.0054,10.295,50.11,36.8,183.1617,2364.8387,41422.93,74.6226,3.3803,1355.3181,57.1083,2353.0,5.0,299.1748810101991,4.699570875293824,5.701028288733084,5.210369369248333,2.331658340479753,0
邵阳,邵阳市,湖南,110.880659,26.912035,city,0,1,0,2014,55.900001525878906,1261.6104,8.19,38.16,40.31,79.7328,751.9952,41274.3,64.1404,1.8095,1238.7057,33.6422,1662.0,3.0,154.0427838827839,4.023564407457634,5.037230381250191,4.378681044422785,2.102913897864978,0
郑州,郑州市,河南,113.477391,34.626256,city,0,1,0,2014,84.4000015258789,6776.989,9.378,51.46,46.37,833.8761,10868.3497,49756.03,74.7718,58.6906,1326.8287,835.1887,1332.0,56.0,722.6475794412454,4.435567419681045,6.58292166133032,6.7260848301713665,2.2383665206673946,0
郴州,郴州市,湖南,113.142071,25.813202,city,0,1,0,2014,54.10000228881836,1872.5768,5.188,56.78,33.67,240.3763,780.36,40794.99,76.0197,2.7236,1242.6754,46.1488,752.0,2.0,360.94387047031614,3.9908342281596134,5.888722462782346,5.482205612110648,1.6463482664541973,0
鄂尔多斯,鄂尔多斯市,内蒙古自治区,108.637375,39.425314,city,0,1,0,2014,35.400001525878906,4055.4873,1.56,58.1,39.44,430.0782,2588.7,62651.2,97.0897,3.0449,1075.0,36.6987,188.0,3.0,2599.671346153846,3.566711863243652,7.863140310694303,6.063967052618114,0.44468582126144574,0
鄂州,鄂州市,湖北,114.759738,30.326618,city,0,1,0,2014,71.0999984741211,686.64,1.102,59.3,28.88,42.7412,303.51,34041.59,80.2813,6.216,1023.5935,134.3013,290.0,1.0,623.0852994555353,4.26408731534817,6.434683426679242,3.755163326239955,0.09712671073072282,0
酒泉,酒泉市,甘肃,96.063265,40.283136,city,0,1,0,2014,48.10000228881836,610.5496,1.112,47.84,40.49,32.2253,585.62,49757.27,88.6331,3.1385,1219.4245,70.1169,217.0,1.0,549.0553956834532,3.8732822246962955,6.308199339303427,3.4727518583241985,0.10616019582839073,0
重庆,重庆市,重庆,107.8839,30.067297,province,0,1,0,2014,59.29999923706055,14262.6,33.752,45.78,46.78,1922.0159,20011.4985,56851.31,68.2733,11.5383,1084.8246,219.4045,5765.0,63.0,422.57051433989096,4.082609293137922,6.046356330717228,7.561129862128694,3.5190396748220376,0
金华,金华市,浙江,119.957007,29.115117,city,1,1,1,2014,51.29999923706055,3208.203,4.751,47.02,48.67,268.8673,5647.1812,55806.04,80.021,10.3326,1373.816,182.5405,658.0,9.0,675.2689960008419,3.9376907373046097,6.515111124081316,5.5942179493349595,1.5583551222047844,0
金昌,金昌市,甘肃,102.045658,38.43382,city,0,1,0,2014,45.0,256.1027,0.47,66.17,27.13,17.9917,223.8381,52332.69,89.1702,2.7872,1234.0426,62.617,74.0,1.0,544.8993617021277,3.8066624897703196,6.300601120184674,2.889910540440633,-0.7550225842780328,0
钦州,钦州市,广西壮族自治区,109.020264,22.171739,city,0,1,0,2014,40.20000076293945,854.9638,4.02,39.64,37.68,47.6391,524.3737,40491.43,99.9552,2.4104,1387.5622,44.1517,1643.0,2.0,212.67756218905475,3.6938670146035686,5.359777226228216,3.863653852620992,1.3912819026309295,0
铁岭,铁岭市,辽宁,124.176584,42.648938,city,0,1,0,2014,54.20000076293945,867.2909,3.02,41.69,34.42,93.3917,773.7348,39804.62,70.1589,3.851,664.5695,55.053,430.0,5.0,287.18241721854304,3.992680922521974,5.660117613916061,4.536802476189701,1.1052568313867783,0
铁门关,铁门关市,新疆维吾尔自治区,85.590071,41.800499,city,0,1,0,2014,67.4000015258789,,,,,,,,,,,,,,,4.210645040557414,,,,0
铜仁,铜仁市,贵州,108.546322,27.969966,city,0,1,0,2014,49.20000076293945,647.7345,4.323,29.85,47.04,50.1321,601.6548,54567.64,88.9429,3.0141,1533.1945,54.9688,1992.0,3.0,149.83448993754337,3.8958936390051617,5.009531284485474,3.914661521481189,1.4639496056854948,0
铜川,铜川市,陕西,109.038368,35.195996,city,0,1,0,2014,57.20000076293945,325.363,0.841,62.97,30.08,22.0647,124.183,48385.18,87.0868,2.6873,902.497,28.7158,149.0,1.0,386.87633769322235,4.046553911723854,5.958105101121341,3.0939790464360155,-0.17316361900918903,0
铜陵,铜陵市,安徽,117.566978,30.888245,city,1,1,1,2014,62.5,716.31,0.738,71.26,26.98,66.2728,638.1834,54336.55,83.4959,19.1328,1004.065,460.3117,128.0,3.0,970.6097560975609,4.135166556742356,6.877924488535641,4.193779556603375,-0.30381145438166457,0
银川,银川市,宁夏回族自治区,106.347233,38.2883,city,0,1,0,2014,47.60000228881836,1388.6244,1.96,54.02,42.17,153.5998,3185.933,59079.69,82.8112,33.7041,1466.8367,477.0816,270.0,15.0,708.4818367346938,3.8628328093217923,6.563124422577272,5.034350518629391,0.6729444732424258,0
锡林郭勒,锡林郭勒盟,内蒙古自治区,115.51632,44.232965,city,0,1,0,2014,28.0,,,,,,,,,,,,,,,3.332204510175204,,,,0
锦州,锦州市,辽宁,121.618541,41.461822,city,0,1,0,2014,56.70000076293945,1363.999,3.053,46.4,38.82,136.8462,1118.7082,41447.63,63.2001,16.0531,814.6086,282.4075,526.0,9.0,446.77333770062233,4.0377742241894286,6.102051391512568,4.91885766747237,1.1161247137527408,0
